#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
320038:6960,07/22/18 07:09:04,621,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000168451,0.000162009
320039:6960,07/22/18 11:13:45,30,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000006772,0.000006074
320040:6960,07/22/18 11:29:06,737,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000135822,0.000131429
320059:6961,07/22/18 18:43:23,105,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000032308,0.000030303
320060:6961,07/22/18 19:27:05,42,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000012240,0.000011648
320061:6961,07/22/18 19:46:28,49,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000014143,0.000013533
320062:6961,07/22/18 20:06:50,21,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000005926,0.000005153
320063:6961,07/22/18 20:17:40,64,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000017549,0.000016419
320064:6961,07/22/18 20:48:07,200,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000050652,0.000048049
320065:6961,07/22/18 22:09:30,920,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000174060,0.000168212
320673:7005,08/01/18 02:33:01,867,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000048805,0.000047846
320674:7005,08/01/18 08:11:46,599,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000025413,0.000024999
320688:7006,08/01/18 15:24:06,483,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000100238,0.000096930
320712:7008,08/02/18 02:45:01,204,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000053305,0.000051541
320757:7013,08/02/18 14:37:56,332,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000089545,0.000086432
320804:7017,08/03/18 07:27:51,1229,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000245152,0.000236321
320807:7017,08/03/18 15:28:46,7,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000000978,0.000000258
320809:7017,08/03/18 15:43:13,716,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000080753,0.000078689
320821:7018,08/03/18 23:57:32,181,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000046646,0.000044765
320822:7018,08/04/18 01:09:16,523,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000114831,0.000110974
320823:7018,08/04/18 04:34:31,360,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000061358,0.000059278
320824:7018,08/04/18 06:55:49,1051,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000124716,0.000121496
320838:7020,08/04/18 17:31:12,265,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000071799,0.000068419
320840:7020,08/04/18 19:20:14,471,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000108772,0.000104476
320841:7020,08/04/18 22:26:03,205,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000038776,0.000037384
320853:7024,08/05/18 06:48:20,329,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000090640,0.000087456
320854:7024,08/05/18 08:59:06,125,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000030667,0.000029367
320855:7024,08/05/18 09:50:43,565,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000112586,0.000108562
320856:7024,08/05/18 13:36:28,159,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000025629,0.000024808
320857:7024,08/05/18 14:39:57,272,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000040548,0.000039155
320858:7024,08/05/18 16:27:33,230,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000028913,0.000027793
320859:7024,08/05/18 18:00:16,40,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000003812,0.000003649
320887:7026,08/05/18 22:38:34,273,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000079877,0.000077305
320888:7026,08/06/18 00:26:10,26,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000007233,0.000007037
320916:7031,08/06/18 09:12:39,24,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000005434,0.000004915
320917:7031,08/06/18 09:25:17,1926,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000364962,0.000353927
320920:7031,08/06/18 21:56:15,178,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000018274,0.000017788
320933:7033,08/07/18 03:29:36,172,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000040331,0.000038493
320934:7033,08/07/18 04:38:31,826,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000161061,0.000155897
320936:7033,08/07/18 10:01:22,400,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000060430,0.000058015
320941:7033,08/07/18 12:39:42,93,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000011984,0.000011584
320980:7035,08/07/18 15:52:40,99,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000029305,0.000028450
320995:7036,08/07/18 19:28:55,183,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000020877,0.000019108
320996:7036,08/07/18 20:42:30,380,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000037470,0.000035769
321004:7037,08/08/18 01:47:42,147,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000037253,0.000034746
321005:7037,08/08/18 02:48:15,61,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000015837,0.000014219
321006:7037,08/08/18 03:15:04,162,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000040064,0.000038299
321007:7037,08/08/18 04:19:56,829,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000155299,0.000150195
321009:7037,08/08/18 09:43:25,79,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000011487,0.000010913
321010:7037,08/08/18 10:16:22,342,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000044242,0.000042375
321011:7037,08/08/18 12:32:48,211,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000023354,0.000021444
321012:7037,08/08/18 13:58:30,47,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000003993,0.000003685
321051:7039,08/09/18 03:17:54,1113,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000242190,0.000230798
321055:7039,08/09/18 10:35:36,730,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000095120,0.000092960
321067:7040,08/09/18 18:21:44,593,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000132998,0.000127931
321068:7040,08/09/18 22:16:40,707,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000112175,0.000108990
321069:7040,08/10/18 02:54:15,313,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000038004,0.000036709
321119:7042,08/10/18 15:12:52,169,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000046303,0.000043458
321121:7042,08/10/18 16:22:06,46,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000012593,0.000011727
321122:7042,08/10/18 16:42:10,391,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000094006,0.000089145
321124:7042,08/10/18 19:20:25,818,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000142743,0.000137265
321126:7042,08/11/18 01:03:45,493,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000060372,0.000058487
321134:7043,08/11/18 08:39:55,38,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000006234,0.000006048
321138:7043,08/11/18 09:32:55,735,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000110655,0.000105168
321140:7043,08/11/18 14:25:01,798,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000088662,0.000086629
321149:7045,08/11/18 22:25:55,1697,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000331033,0.000321419
321165:7047,08/12/18 15:19:23,2,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000000598,0.000000289
321166:7047,08/12/18 15:42:32,10,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000002961,0.000002504
321167:7047,08/12/18 15:51:01,918,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000209454,0.000203057
321177:7048,08/13/18 03:40:20,411,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000115609,0.000112351
321178:7048,08/13/18 06:57:22,74,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000017479,0.000017063
321218:7052,08/13/18 12:13:49,914,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000219500,0.000209260
321219:7052,08/13/18 18:10:44,930,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000137934,0.000134214
321221:7052,08/14/18 00:13:21,40,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000004473,0.000004375
321230:7053,08/14/18 03:33:41,81,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000023768,0.000016793
321231:7053,08/14/18 04:09:24,59,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000018281,0.000010758
321232:7053,08/14/18 04:36:11,24,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000007176,0.000004487
321233:7053,08/14/18 04:47:55,727,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000176999,0.000171743
321262:7054,08/14/18 12:50:07,4,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000001287,0.000001236
321283:7055,08/14/18 15:05:56,310,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000092558,0.000088727
321294:7055,08/14/18 17:35:51,62,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000016346,0.000015267
321295:7055,08/14/18 18:01:35,734,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000154564,0.000149252
321296:7055,08/14/18 22:55:44,56,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000009184,0.000008797
321305:7056,08/15/18 02:02:21,2628,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000460874,0.000445855
321311:7056,08/15/18 20:48:28,10,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000000698,0.000000351
321312:7056,08/15/18 20:55:17,761,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000045578,0.000044641
321313:7056,08/16/18 01:55:17,408,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000019970,0.000019693
321393:7058,08/17/18 05:32:36,138,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000038423,0.000036807
321396:7058,08/17/18 06:29:54,1469,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000280220,0.000270384
321397:7058,08/17/18 16:06:23,365,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000039759,0.000038713
321414:7061,08/17/18 21:14:10,1243,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000292796,0.000282075
321415:7061,08/18/18 05:21:19,804,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000108328,0.000105343
321431:7063,08/18/18 13:51:46,153,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000043768,0.000041413
321432:7063,08/18/18 14:54:29,47,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000013466,0.000012280
321433:7063,08/18/18 15:15:09,125,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000033774,0.000031653
321434:7063,08/18/18 16:07:00,642,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000138994,0.000133987
321436:7063,08/18/18 20:20:52,710,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000105244,0.000102550
321457:7065,08/19/18 07:38:11,1844,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000371637,0.000357601
321461:7065,08/19/18 19:38:10,149,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000015975,0.000015565
321475:7069,08/20/18 01:30:43,2028,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000361992,0.000349565
321710:7078,08/23/18 13:20:08,52,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000013368,0.000012767
321712:7078,08/23/18 13:42:14,247,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000065101,0.000062502
321730:7080,08/23/18 21:10:55,286,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000083241,0.000076053
321732:7080,08/23/18 23:11:04,1407,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000265334,0.000255327
321735:7080,08/24/18 08:33:27,146,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000018034,0.000017527
321755:7083,08/24/18 13:48:50,686,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000164052,0.000158102
321758:7083,08/24/18 18:21:07,152,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000028620,0.000027791
321760:7083,08/24/18 19:44:52,805,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000111580,0.000108262
321773:7087,08/25/18 12:11:58,55,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000016388,0.000015599
321774:7087,08/25/18 12:43:49,117,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000033992,0.000032388
321775:7087,08/25/18 13:36:11,13,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000003675,0.000003561
321776:7087,08/25/18 13:57:38,30,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000008141,0.000007633
321777:7087,08/25/18 14:14:59,187,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000047390,0.000043420
321778:7087,08/25/18 16:07:27,136,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000029546,0.000026710
321780:7087,08/25/18 17:04:57,481,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000086617,0.000084203
321781:7087,08/25/18 20:38:11,380,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000052274,0.000050377
321813:7090,08/26/18 09:20:15,321,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000092649,0.000089069
321815:7090,08/26/18 12:01:16,23,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000005760,0.000003793
321817:7090,08/26/18 12:20:00,536,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000113739,0.000109980
321818:7090,08/26/18 15:50:06,690,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000105844,0.000102234
321820:7090,08/26/18 20:26:15,214,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000024356,0.000023755
321831:7091,08/27/18 00:10:22,752,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000191961,0.000183735
321832:7091,08/27/18 05:06:22,494,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000089132,0.000085898
321833:7091,08/27/18 08:27:00,398,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000056947,0.000054956
321834:7091,08/27/18 11:05:28,333,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000038200,0.000036896
321879:7092,08/27/18 17:57:43,265,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000071150,0.000066793
321880:7092,08/27/18 20:01:46,130,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000031661,0.000030649
321887:7095,08/28/18 01:04:04,895,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000213193,0.000205142
321908:7097,08/28/18 13:40:10,426,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000115380,0.000107641
321909:7097,08/28/18 16:31:34,1653,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000260421,0.000252274
321917:7098,08/29/18 05:24:24,798,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000201241,0.000193496
321919:7098,08/29/18 10:38:52,6,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000001217,0.000001103
321933:7099,08/29/18 14:09:13,282,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000077697,0.000074820
321960:7101,08/29/18 21:26:49,24,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000005893,0.000005411
321961:7101,08/29/18 21:43:01,354,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000102424,0.000097871
321973:7105,08/30/18 09:44:30,1208,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000276546,0.000265679
321975:7105,08/30/18 17:37:18,866,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000111688,0.000107988
321988:7108,08/31/18 03:56:29,1329,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000296237,0.000284461
321990:7108,08/31/18 13:16:37,471,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000061724,0.000060024
322013:7109,08/31/18 18:44:38,9,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000001752,0.000000849
322014:7109,08/31/18 18:52:10,17,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000005250,0.000004941
322022:7110,08/31/18 21:02:55,1749,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000348032,0.000335532
322040:7112,09/01/18 11:09:06,39,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000010694,0.000010143
322057:7114,09/01/18 20:28:32,21,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000006602,0.000006100
322068:7117,09/02/18 02:40:56,674,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000180542,0.000172296
322079:7118,09/02/18 11:24:26,360,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000108744,0.000103885
322106:7120,09/02/18 21:40:43,824,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000216957,0.000208784
322113:7122,09/03/18 06:37:14,108,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000032171,0.000030215
322118:7122,09/03/18 07:20:37,861,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000206630,0.000198688
322179:7123,09/03/18 16:39:51,1739,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000361437,0.000347963
322201:7124,09/04/18 05:55:39,222,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000067108,0.000062471
322204:7124,09/04/18 07:24:58,1136,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000241130,0.000230494
322222:7124,09/04/18 14:53:45,526,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000071338,0.000068699
322252:7125,09/04/18 20:29:20,1545,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000325251,0.000311376
322317:7127,09/05/18 12:01:44,54,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000015015,0.000014256
322319:7127,09/05/18 12:25:29,161,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000047235,0.000041113
322322:7127,09/05/18 13:29:27,1107,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000224853,0.000216640
322324:7127,09/05/18 21:27:53,416,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000052832,0.000051304
322332:7128,09/06/18 02:11:56,1019,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000242054,0.000232589
322348:7131,09/06/18 13:43:39,1466,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000318556,0.000306750
322355:7132,09/07/18 01:05:42,99,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000026703,0.000025093
322356:7132,09/07/18 01:45:19,779,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000179702,0.000173765
322381:7133,09/07/18 11:10:32,533,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000137860,0.000132392
322407:7135,09/07/18 17:47:22,537,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000132270,0.000125895
322430:7137,09/08/18 01:19:19,739,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000181315,0.000174371
322431:7137,09/08/18 06:12:25,1161,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000174581,0.000168621
322480:7139,09/08/18 17:33:13,341,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000087387,0.000080991
322492:7139,09/08/18 20:56:03,1386,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000220549,0.000212974
322510:7142,09/09/18 08:32:39,9,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000001850,0.000001651
322599:7144,09/09/18 15:58:47,252,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000074481,0.000069889
322602:7144,09/09/18 17:40:01,69,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000019107,0.000017859
322603:7144,09/09/18 18:08:09,10,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000002697,0.000001995
322605:7144,09/09/18 18:13:23,280,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000069218,0.000066388
322617:7144,09/09/18 21:12:33,601,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000104959,0.000101219
322625:7145,09/10/18 03:32:10,1120,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000257642,0.000248351
322633:7145,09/10/18 10:51:34,249,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000038981,0.000037737
323414:7213,09/24/18 01:51:16,40,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000005128,0.000004596
323423:7213,09/24/18 05:01:48,136,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000016518,0.000015583
323470:7217,09/24/18 13:47:51,221,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000062473,0.000059408
323471:7217,09/24/18 15:18:19,232,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000059622,0.000055923
323472:7217,09/24/18 16:50:41,64,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000015064,0.000014308
323473:7217,09/24/18 17:40:41,227,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000047335,0.000040385
323474:7217,09/24/18 19:42:20,352,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000059536,0.000057635
323475:7217,09/24/18 22:00:42,77,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000010972,0.000010514
323487:7218,09/25/18 03:28:20,451,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000119299,0.000114197
323488:7218,09/25/18 06:30:08,745,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000143108,0.000137924
323492:7218,09/25/18 11:45:43,30,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000004795,0.000004313
323493:7218,09/25/18 11:58:37,140,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000020962,0.000020278
323495:7218,09/25/18 12:54:31,187,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000024887,0.000023960
323524:7221,09/25/18 22:36:20,531,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000133194,0.000128100
323525:7221,09/26/18 02:05:25,1117,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000186489,0.000179739
323526:7221,09/26/18 09:22:43,462,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000049260,0.000048112
323693:7234,09/29/18 01:47:30,114,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000031775,0.000029691
323696:7234,09/29/18 02:33:10,257,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000068994,0.000065813
323702:7234,09/29/18 08:56:34,808,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000111243,0.000108117
323725:7236,09/29/18 18:38:39,329,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000092760,0.000087802
323726:7236,09/29/18 20:49:58,53,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000013669,0.000010820
323727:7236,09/29/18 21:13:04,971,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000189596,0.000182892
323755:7239,09/30/18 11:17:44,929,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000228212,0.000219733
323775:7240,09/30/18 19:49:18,129,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000036350,0.000034643
323778:7240,09/30/18 20:41:26,934,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000209561,0.000200693
323790:7242,10/01/18 07:35:02,900,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000214924,0.000204991
323794:7242,10/01/18 13:29:17,68,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000012421,0.000011894
323841:7245,10/01/18 23:32:02,464,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000120551,0.000114843
323857:7245,10/02/18 02:35:30,357,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000073251,0.000070751
323940:7252,10/03/18 01:12:47,1519,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000331436,0.000316079
323954:7252,10/03/18 11:06:37,77,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000011639,0.000011216
323976:7253,10/03/18 14:01:34,47,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000012565,0.000010666
323978:7253,10/03/18 14:23:01,68,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000020081,0.000016261
323980:7253,10/03/18 14:51:36,199,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000054042,0.000050172
323983:7253,10/03/18 16:11:58,187,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000044912,0.000042068
323997:7253,10/03/18 17:30:39,498,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000099707,0.000095401
324021:7256,10/04/18 01:48:39,772,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000198556,0.000187026
324022:7256,10/04/18 06:50:15,554,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000097679,0.000094656
324077:7259,10/04/18 22:20:56,699,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000186883,0.000179691
324201:7264,10/06/18 23:58:19,1355,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000279816,0.000268783
324202:7264,10/07/18 08:48:52,238,HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,0.000029704,0.000029068
