#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
320038:6960,07/22/18 07:09:04,621,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.113704338,0.109356195
320039:6960,07/22/18 11:13:45,30,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.004571132,0.004100136
320040:6960,07/22/18 11:29:06,737,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.091679543,0.088714266
320059:6961,07/22/18 18:43:23,105,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.021807850,0.020454327
320060:6961,07/22/18 19:27:05,42,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.008262237,0.007862503
320061:6961,07/22/18 19:46:28,49,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.009546862,0.009135027
320062:6961,07/22/18 20:06:50,21,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.004000377,0.003478235
320063:6961,07/22/18 20:17:40,64,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.011845577,0.011083052
320064:6961,07/22/18 20:48:07,200,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.034190319,0.032433301
320065:6961,07/22/18 22:09:30,920,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.117490548,0.113543093
320673:7005,08/01/18 02:33:01,867,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.032943129,0.032296073
320674:7005,08/01/18 08:11:46,599,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.017153646,0.016874589
320688:7006,08/01/18 15:24:06,483,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.067660839,0.065427600
320712:7008,08/02/18 02:45:01,204,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.035980623,0.034789900
320757:7013,08/02/18 14:37:56,332,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.060443099,0.058341797
320804:7017,08/03/18 07:27:51,1229,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.165477926,0.159516654
320807:7017,08/03/18 15:28:46,7,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.001319980,0.000348408
320809:7017,08/03/18 15:43:13,716,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.054508474,0.053115352
320821:7018,08/03/18 23:57:32,181,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.031485780,0.030216464
320822:7018,08/04/18 01:09:16,523,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.077511224,0.074907202
320823:7018,08/04/18 04:34:31,360,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.041416656,0.040012655
320824:7018,08/04/18 06:55:49,1051,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.084183197,0.082010026
320838:7020,08/04/18 17:31:12,265,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.048464210,0.046183033
320840:7020,08/04/18 19:20:14,471,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.073421365,0.070521525
320841:7020,08/04/18 22:26:03,205,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.026173818,0.025234078
320853:7024,08/05/18 06:48:20,329,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.061181741,0.059032727
320854:7024,08/05/18 08:59:06,125,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.020700498,0.019822462
320855:7024,08/05/18 09:50:43,565,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.075995705,0.073279630
320856:7024,08/05/18 13:36:28,159,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.017299396,0.016745423
320857:7024,08/05/18 14:39:57,272,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.027370225,0.026429911
320858:7024,08/05/18 16:27:33,230,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.019516250,0.018760544
320859:7024,08/05/18 18:00:16,40,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.002572910,0.002463336
320887:7026,08/05/18 22:38:34,273,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.053916654,0.052180774
320888:7026,08/06/18 00:26:10,26,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.004882131,0.004750095
320916:7031,08/06/18 09:12:39,24,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.003668110,0.003317502
320917:7031,08/06/18 09:25:17,1926,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.246349117,0.238900873
320920:7031,08/06/18 21:56:15,178,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.012334625,0.012006714
320933:7033,08/07/18 03:29:36,172,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.027223476,0.025982910
320934:7033,08/07/18 04:38:31,826,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.108715964,0.105230291
320936:7033,08/07/18 10:01:22,400,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.040790017,0.039160016
320941:7033,08/07/18 12:39:42,93,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.008089454,0.007819039
320980:7035,08/07/18 15:52:40,99,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.019780817,0.019203764
320995:7036,08/07/18 19:28:55,183,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.014091656,0.012898104
320996:7036,08/07/18 20:42:30,380,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.025292100,0.024144002
321004:7037,08/08/18 01:47:42,147,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.025146059,0.023453239
321005:7037,08/08/18 02:48:15,61,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.010690054,0.009597906
321006:7037,08/08/18 03:15:04,162,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.027043044,0.025852113
321007:7037,08/08/18 04:19:56,829,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.104827024,0.101381551
321009:7037,08/08/18 09:43:25,79,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.007753922,0.007366464
321010:7037,08/08/18 10:16:22,342,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.029863124,0.028603316
321011:7037,08/08/18 12:32:48,211,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.015763642,0.014474415
321012:7037,08/08/18 13:58:30,47,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.002695173,0.002487224
321051:7039,08/09/18 03:17:54,1113,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.163478284,0.155788661
321055:7039,08/09/18 10:35:36,730,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.064205729,0.062747750
321067:7040,08/09/18 18:21:44,593,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.089773449,0.086353485
321068:7040,08/09/18 22:16:40,707,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.075718462,0.073568371
321069:7040,08/10/18 02:54:15,313,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.025652741,0.024778887
321119:7042,08/10/18 15:12:52,169,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.031254553,0.029334195
321121:7042,08/10/18 16:22:06,46,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.008500005,0.007915731
321122:7042,08/10/18 16:42:10,391,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.063453820,0.060173078
321124:7042,08/10/18 19:20:25,818,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.096351588,0.092653894
321126:7042,08/11/18 01:03:45,493,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.040751297,0.039478714
321134:7043,08/11/18 08:39:55,38,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.004208130,0.004082135
321138:7043,08/11/18 09:32:55,735,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.074692225,0.070988381
321140:7043,08/11/18 14:25:01,798,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.059846671,0.058474685
321149:7045,08/11/18 22:25:55,1697,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.223447325,0.216958087
321165:7047,08/12/18 15:19:23,2,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.000806762,0.000389898
321166:7047,08/12/18 15:42:32,10,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.001998731,0.001690469
321167:7047,08/12/18 15:51:01,918,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.141381700,0.137063495
321177:7048,08/13/18 03:40:20,411,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.078036339,0.075837107
321178:7048,08/13/18 06:57:22,74,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.011798062,0.011517258
321218:7052,08/13/18 12:13:49,914,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.148162432,0.141250292
321219:7052,08/13/18 18:10:44,930,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.093105672,0.090594746
321221:7052,08/14/18 00:13:21,40,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.003019306,0.002953103
321230:7053,08/14/18 03:33:41,81,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.016043203,0.011335189
321231:7053,08/14/18 04:09:24,59,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.012339807,0.007261828
321232:7053,08/14/18 04:36:11,24,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.004843638,0.003028960
321233:7053,08/14/18 04:47:55,727,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.119474293,0.115926263
321262:7054,08/14/18 12:50:07,4,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.000868893,0.000834560
321283:7055,08/14/18 15:05:56,310,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.062476732,0.059890439
321294:7055,08/14/18 17:35:51,62,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.011033761,0.010305243
321295:7055,08/14/18 18:01:35,734,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.104330686,0.100745143
321296:7055,08/14/18 22:55:44,56,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.006198957,0.005938298
321305:7056,08/15/18 02:02:21,2628,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.311089812,0.300952275
321311:7056,08/15/18 20:48:28,10,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.000470827,0.000236621
321312:7056,08/15/18 20:55:17,761,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.030764833,0.030132844
321313:7056,08/16/18 01:55:17,408,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.013479705,0.013293041
321393:7058,08/17/18 05:32:36,138,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.025935447,0.024844589
321396:7058,08/17/18 06:29:54,1469,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.189148460,0.182509081
321397:7058,08/17/18 16:06:23,365,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.026837528,0.026131256
321414:7061,08/17/18 21:14:10,1243,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.197637151,0.190400886
321415:7061,08/18/18 05:21:19,804,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.073121733,0.071106848
321431:7063,08/18/18 13:51:46,153,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.029543392,0.027953962
321432:7063,08/18/18 14:54:29,47,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.009089335,0.008288981
321433:7063,08/18/18 15:15:09,125,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.022797724,0.021365769
321434:7063,08/18/18 16:07:00,642,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.093820928,0.090441203
321436:7063,08/18/18 20:20:52,710,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.071039780,0.069220965
321457:7065,08/19/18 07:38:11,1844,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.250854885,0.241380948
321461:7065,08/19/18 19:38:10,149,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.010783153,0.010506547
321475:7069,08/20/18 01:30:43,2028,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.244344894,0.235956261
321710:7078,08/23/18 13:20:08,52,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.009023129,0.008617699
321712:7078,08/23/18 13:42:14,247,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.043943098,0.042189070
321730:7080,08/23/18 21:10:55,286,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.056187919,0.051335441
321732:7080,08/23/18 23:11:04,1407,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.179100681,0.172345976
321735:7080,08/24/18 08:33:27,146,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.012172613,0.011830645
321755:7083,08/24/18 13:48:50,686,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.110734775,0.106718778
321758:7083,08/24/18 18:21:07,152,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.019318686,0.018758795
321760:7083,08/24/18 19:44:52,805,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.075316333,0.073076710
321773:7087,08/25/18 12:11:58,55,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.011062197,0.010529391
321774:7087,08/25/18 12:43:49,117,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.022944638,0.021861569
321775:7087,08/25/18 13:36:11,13,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.002480315,0.002403620
321776:7087,08/25/18 13:57:38,30,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.005495006,0.005152341
321777:7087,08/25/18 14:14:59,187,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.031988450,0.029308433
321778:7087,08/25/18 16:07:27,136,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.019943221,0.018029148
321780:7087,08/25/18 17:04:57,481,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.058466779,0.056837358
321781:7087,08/25/18 20:38:11,380,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.035285054,0.034004551
321813:7090,08/26/18 09:20:15,321,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.062537776,0.060121905
321815:7090,08/26/18 12:01:16,23,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.003888183,0.002560103
321817:7090,08/26/18 12:20:00,536,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.076773876,0.074236754
321818:7090,08/26/18 15:50:06,690,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.071444942,0.069007703
321820:7090,08/26/18 20:26:15,214,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.016440453,0.016034479
321831:7091,08/27/18 00:10:22,752,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.129573912,0.124021445
321832:7091,08/27/18 05:06:22,494,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.060163776,0.057980922
321833:7091,08/27/18 08:27:00,398,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.038439439,0.037095386
321834:7091,08/27/18 11:05:28,333,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.025784856,0.024904753
321879:7092,08/27/18 17:57:43,265,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.048026063,0.045085330
321880:7092,08/27/18 20:01:46,130,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.021371127,0.020687910
321887:7095,08/28/18 01:04:04,895,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.143905018,0.138470652
321908:7097,08/28/18 13:40:10,426,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.077881650,0.072657369
321909:7097,08/28/18 16:31:34,1653,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.175784406,0.170284689
321917:7098,08/29/18 05:24:24,798,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.135837516,0.130609978
321919:7098,08/29/18 10:38:52,6,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.000821437,0.000744411
321933:7099,08/29/18 14:09:13,282,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.052445638,0.050503624
321960:7101,08/29/18 21:26:49,24,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.003978110,0.003652243
321961:7101,08/29/18 21:43:01,354,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.069136480,0.066063096
321973:7105,08/30/18 09:44:30,1208,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.186668728,0.179333468
321975:7105,08/30/18 17:37:18,866,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.075389366,0.072891892
321988:7108,08/31/18 03:56:29,1329,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.199959979,0.192010858
321990:7108,08/31/18 13:16:37,471,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.041663433,0.040515974
322013:7109,08/31/18 18:44:38,9,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.001182582,0.000573055
322014:7109,08/31/18 18:52:10,17,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.003543894,0.003334934
322022:7110,08/31/18 21:02:55,1749,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.234921474,0.226484322
322040:7112,09/01/18 11:09:06,39,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.007218512,0.006846212
322057:7114,09/01/18 20:28:32,21,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.004456488,0.004117739
322068:7117,09/02/18 02:40:56,674,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.121865581,0.116299723
322079:7118,09/02/18 11:24:26,360,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.073402127,0.070122380
322106:7120,09/02/18 21:40:43,824,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.146446181,0.140929526
322113:7122,09/03/18 06:37:14,108,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.021715753,0.020394860
322118:7122,09/03/18 07:20:37,861,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.139475520,0.134114467
322179:7123,09/03/18 16:39:51,1739,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.243970029,0.234874808
322201:7124,09/04/18 05:55:39,222,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.045298163,0.042167695
322204:7124,09/04/18 07:24:58,1136,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.162762731,0.155583154
322222:7124,09/04/18 14:53:45,526,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.048153008,0.046372111
322252:7125,09/04/18 20:29:20,1545,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.219544660,0.210178850
322317:7127,09/05/18 12:01:44,54,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.010134807,0.009622955
322319:7127,09/05/18 12:25:29,161,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.031883923,0.027751117
322322:7127,09/05/18 13:29:27,1107,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.151775696,0.146232024
322324:7127,09/05/18 21:27:53,416,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.035661645,0.034629874
322332:7128,09/06/18 02:11:56,1019,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.163386575,0.156997840
322348:7131,09/06/18 13:43:39,1466,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.215025562,0.207056105
322355:7132,09/07/18 01:05:42,99,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.018024487,0.016938073
322356:7132,09/07/18 01:45:19,779,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.121299140,0.117291680
322381:7133,09/07/18 11:10:32,533,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.093055630,0.089364841
322407:7135,09/07/18 17:47:22,537,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.089282101,0.084979230
322430:7137,09/08/18 01:19:19,739,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.122387796,0.117700693
322431:7137,09/08/18 06:12:25,1161,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.117841892,0.113819252
322480:7139,09/08/18 17:33:13,341,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.058986551,0.054668700
322492:7139,09/08/18 20:56:03,1386,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.148870542,0.143757542
322510:7142,09/09/18 08:32:39,9,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.001248877,0.001114445
322599:7144,09/09/18 15:58:47,252,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.050274346,0.047175290
322602:7144,09/09/18 17:40:01,69,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.012897178,0.012054512
322603:7144,09/09/18 18:08:09,10,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.001820804,0.001346946
322605:7144,09/09/18 18:13:23,280,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.046722350,0.044811943
322617:7144,09/09/18 21:12:33,601,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.070847232,0.068322782
322625:7145,09/10/18 03:32:10,1120,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.173908328,0.167636646
322633:7145,09/10/18 10:51:34,249,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.026312345,0.025472808
323414:7213,09/24/18 01:51:16,40,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.003461194,0.003102071
323423:7213,09/24/18 05:01:48,136,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.011149907,0.010518537
323470:7217,09/24/18 13:47:51,221,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.042169327,0.040100109
323471:7217,09/24/18 15:18:19,232,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.040245044,0.037747824
323472:7217,09/24/18 16:50:41,64,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.010167986,0.009657599
323473:7217,09/24/18 17:40:41,227,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.031951263,0.027259813
323474:7217,09/24/18 19:42:20,352,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.040186789,0.038903885
323475:7217,09/24/18 22:00:42,77,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.007406158,0.007097040
323487:7218,09/25/18 03:28:20,451,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.080526816,0.077083087
323488:7218,09/25/18 06:30:08,745,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.096598124,0.093098728
323492:7218,09/25/18 11:45:43,30,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.003236953,0.002911599
323493:7218,09/25/18 11:58:37,140,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.014149112,0.013687534
323495:7218,09/25/18 12:54:31,187,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.016798520,0.016173263
323524:7221,09/25/18 22:36:20,531,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.089905867,0.086467200
323525:7221,09/26/18 02:05:25,1117,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.125879909,0.121324141
323526:7221,09/26/18 09:22:43,462,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.033250529,0.032475349
323693:7234,09/29/18 01:47:30,114,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.021448288,0.020041676
323696:7234,09/29/18 02:33:10,257,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.046571012,0.044423865
323702:7234,09/29/18 08:56:34,808,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.075088884,0.072979216
323725:7236,09/29/18 18:38:39,329,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.062612807,0.059266545
323726:7236,09/29/18 20:49:58,53,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.009226623,0.007303235
323727:7236,09/29/18 21:13:04,971,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.127977406,0.123451818
323755:7239,09/30/18 11:17:44,929,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.154043333,0.148319623
323775:7240,09/30/18 19:49:18,129,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.024536275,0.023383872
323778:7240,09/30/18 20:41:26,934,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.141453475,0.135467934
323790:7242,10/01/18 07:35:02,900,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.145073885,0.138368727
323794:7242,10/01/18 13:29:17,68,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.008384179,0.008028302
323841:7245,10/01/18 23:32:02,464,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.081372141,0.077519102
323857:7245,10/02/18 02:35:30,357,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.049444530,0.047756590
323940:7252,10/03/18 01:12:47,1519,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.223719156,0.213353104
323954:7252,10/03/18 11:06:37,77,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.007856404,0.007570465
323976:7253,10/03/18 14:01:34,47,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.008481535,0.007199408
323978:7253,10/03/18 14:23:01,68,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.013554937,0.010975889
323980:7253,10/03/18 14:51:36,199,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.036478671,0.033865948
323983:7253,10/03/18 16:11:58,187,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.030315815,0.028395699
323997:7253,10/03/18 17:30:39,498,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.067301922,0.064395894
324021:7256,10/04/18 01:48:39,772,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.134025223,0.126242562
324022:7256,10/04/18 06:50:15,554,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.065933172,0.063892781
324077:7259,10/04/18 22:20:56,699,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.126145782,0.121291400
324201:7264,10/06/18 23:58:19,1355,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.188876015,0.181428679
324202:7264,10/07/18 08:48:52,238,HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,0.020050485,0.019620583
